date,visitors,conversion_rate,orders,revenue,refunds,marketing_spend,is_anomaly,anomaly_type,max_z_score,zscore_anomaly,isolation_forest_prediction,isolation_forest_anomaly,isolation_forest_score
2025-07-26,12515,4.786753059296349,599,550062.5234030962,30,40914.55684465905,False,normal,1.5755961453340515,False,1,False,0.07733086410626228
2025-07-27,12513,4.314424580817457,539,569544.3300075482,26,48296.22834216202,False,normal,0.8167290454594412,False,1,False,0.14269766198436457
2025-07-28,12515,4.123314814916898,516,526064.0934644751,27,49687.85068813279,False,normal,0.9969003189499349,False,1,False,0.14800071659002056
2025-07-29,15852,4.490291953414221,711,678915.2074836949,26,36962.20067815513,False,normal,3.362836923969863,True,-1,True,-0.09377702830563728
2025-07-30,12570,3.4261026418472404,430,385957.5286857212,26,41186.37610716893,False,normal,1.7949911114064248,False,1,False,0.07859945377540806
2025-07-31,13135,4.282465095337998,562,601225.6814794753,28,41154.28825106351,False,normal,1.2194786389666927,False,1,False,0.11053197962411632
2025-08-01,12954,4.4698028178604385,579,609117.3185630452,21,40300.484494455675,False,normal,1.3198011782475965,False,1,False,0.10008482895525184
2025-08-02,12651,3.682494813977056,465,461310.65786740696,25,49147.374209658745,False,normal,1.1781892676813588,False,1,False,0.1315678035546456
2025-08-03,11684,4.600313915122426,537,616331.5253502078,15,44030.86930613598,False,normal,1.4115118760561025,False,1,False,0.08057722370431225
2025-08-04,12758,4.318473742623045,550,502916.27028164925,30,43677.42579344695,False,normal,0.7936783046808839,False,1,False,0.13323234096769465
2025-08-05,11227,4.05464923013472,455,399470.8837783395,30,34980.688177966236,False,normal,2.0427773481434284,False,1,False,0.07819146162113538
2025-08-06,11763,4.4214736531372,520,491216.6242929402,24,48177.09015104613,False,normal,0.684656195602971,False,1,False,0.14479893968038582
2025-08-07,11514,4.994742500231538,575,572903.0432476471,22,38803.70802573264,False,normal,1.9786808722381448,False,1,False,0.0448734178990996
2025-08-08,12081,4.263653189270474,515,525025.5853120949,17,45299.66315133164,False,normal,0.8103318662103715,False,1,False,0.13888344216366166
2025-08-09,14314,4.286877205205117,613,601169.7837227256,26,46386.88468979096,False,normal,1.7990012426635278,False,1,False,0.0598462828560295
2025-08-10,10132,4.0392236851609145,409,189233.6636582765,27,51803.292979193255,True,revenue_collapse,4.0179752573025524,True,-1,True,-0.029095733515086986
2025-08-11,12686,3.902554470687323,495,445439.0388020584,27,38455.89800440444,False,normal,1.3245206694275031,False,1,False,0.12484796756766442
2025-08-12,10387,4.490617535790486,466,519823.54443985113,18,29902.43922089587,False,normal,3.0923502981993223,True,-1,True,-0.008011613035379672
2025-08-13,11528,3.900370660931897,449,446049.12967213895,31,45919.24772376847,False,normal,0.8180298974817675,False,1,False,0.13580175363118802
2025-08-14,13088,4.225048183026788,552,601339.7839229318,26,54002.55590755427,False,normal,1.8886639808052024,False,1,False,0.08278649605609445
2025-08-15,12064,4.032819893632209,486,499325.1614671651,20,51194.731764697186,False,normal,1.308342635048101,False,1,False,0.14264351901976757
2025-08-16,10922,4.367642939011238,477,494429.7028429085,22,46048.29707637313,False,normal,0.8132497450385202,False,1,False,0.1448818853104279
2025-08-17,11284,4.316781736850432,487,509198.1332378467,21,42541.81907183976,False,normal,0.5558325513936813,False,1,False,0.14181481356929948
2025-08-18,12679,4.563138980490265,578,598702.0438152007,22,49035.612983186555,False,normal,1.2404884993398366,False,1,False,0.11659736675629234
2025-08-19,11269,4.021494260400838,453,476292.2728175998,21,40132.26900147766,False,normal,0.9780481613523337,False,1,False,0.1378427205217035
2025-08-20,12216,4.10554377264732,501,554272.433407708,20,47381.7888467811,False,normal,0.6225848608869926,False,1,False,0.14191956167471748
2025-08-21,12045,3.8574326994761927,464,471294.86581931857,24,47527.35079583313,False,normal,0.7573417456337693,False,1,False,0.15009271773840588
2025-08-22,11348,4.044497358973361,458,483977.8976780431,18,50301.0495374944,False,normal,1.1236363121507553,False,1,False,0.13576986529757779
2025-08-23,14143,4.332055172565698,612,607606.5404076974,28,58798.30019455539,False,normal,2.8798488403055282,False,-1,True,-0.015871432369537475
2025-08-24,12633,4.464946015825873,564,628978.0887610802,24,46962.079835893834,False,normal,1.5722814782463939,False,1,False,0.12230999896067218
2025-08-25,9974,3.877242136537831,386,365113.00571240974,29,42455.181871462504,False,normal,1.8233528354644115,False,1,False,0.023899583123406787
2025-08-26,12186,4.504362072036981,548,626953.2285788101,27,44872.128439040025,False,normal,1.5465404167881758,False,1,False,0.1175224271034162
2025-08-27,11338,4.674473250581733,529,527300.5155287314,29,36154.62047555441,False,normal,1.8001489155554513,False,1,False,0.08316032444069077
2025-08-28,12852,4.3447022161282955,558,494130.1994414504,37,41526.434344554706,False,normal,1.052206743152258,False,1,False,0.08313384478003
2025-08-29,11207,4.856878534395324,544,549575.1041369176,15,42953.58780943448,False,normal,1.6470219623554658,False,1,False,0.0718448227536595
2025-08-30,11885,3.9291737803137496,466,440610.3942093365,21,42379.55801032704,False,normal,0.8223452938418143,False,1,False,0.14232841651226763
2025-08-31,12504,3.764370853841004,470,501608.197441976,33,45761.77436016861,False,normal,0.9812203355744126,False,1,False,0.11852938787421391
2025-09-01,12865,3.577447912883503,460,435983.437561672,21,40887.900338089,False,normal,1.4309002679193163,False,1,False,0.10361980115063474
2025-09-02,10799,4.723615509021214,510,491795.715924837,24,50605.15333662236,False,normal,1.3264315205009725,False,1,False,0.09922491616790707
2025-09-03,11665,4.42902797972392,516,437999.7586265685,15,45001.03532459099,False,normal,0.9965857271466343,False,1,False,0.109550577057828
2025-09-04,11525,4.180545365181341,481,463595.2528352955,11,44953.498394306866,False,normal,1.3690934490191602,False,1,False,0.10177060822570594
2025-09-05,11346,4.297989019211937,487,392565.66143453587,33,43360.52641743541,False,normal,1.4331145854347414,False,1,False,0.10716161899568599
2025-09-06,13765,3.806078833445568,523,456729.5058653573,25,45775.95341929489,False,normal,1.2083996514594832,False,1,False,0.09667636215313252
2025-09-07,12404,5.05601319286589,627,665142.399152198,23,49125.491323338174,False,normal,2.1260795851912255,False,1,False,0.005402908803651574
2025-09-08,10739,4.24522741369133,455,483603.1257748903,38,40664.3489214455,False,normal,1.1453336736203894,False,1,False,0.09070775408116782
2025-09-09,12917,4.238288178111713,547,565618.02290371,35,41709.41755462372,False,normal,0.865952882215995,False,1,False,0.09917572813662212
2025-09-10,14122,4.454018318364542,628,579419.1185691883,24,43481.369856116675,False,normal,2.0383638469451095,False,1,False,0.058202033531915054
2025-09-11,13032,4.36835323110785,569,566828.179068417,21,38270.64538263393,False,normal,1.362808697915463,False,1,False,0.09745620683374784
2025-09-12,10480,4.278359408497696,448,447870.88499899406,20,40903.71070139251,False,normal,1.1275547162844286,False,1,False,0.11595830964357906
2025-09-13,11515,3.923333940594141,451,409206.20201393304,27,42618.895632276704,False,normal,1.22157149643389,False,1,False,0.1359764655638821
2025-09-14,13266,4.365013924997599,579,648637.4093378545,18,49371.94590356364,False,normal,1.8222008473093125,False,1,False,0.05671113392587879
2025-09-15,11292,4.858708573766262,548,586463.5628188375,21,46312.80664500962,False,normal,1.6514244823259774,False,1,False,0.09035711780896383
2025-09-16,12443,4.6708970161542425,581,570729.5852003972,31,45967.94955683773,False,normal,1.288361020196153,False,1,False,0.11337572132709217
2025-09-17,12774,4.757615319323789,607,608305.5763415744,25,49254.48981083986,False,normal,1.7032562009508951,False,1,False,0.08567776689680545
2025-09-18,11073,4.0210745132490855,445,452418.42796293285,31,44313.14105800301,False,normal,0.8818599252901893,False,1,False,0.13838606518123375
2025-09-19,11940,3.853638312909497,460,384864.1568419861,16,46952.32424964445,False,normal,1.531020062945451,False,1,False,0.09444810205964865
2025-09-20,8758,4.155974577965123,363,355821.96881160187,26,44483.89123533752,False,normal,2.3520641291474473,False,-1,True,-0.012592883025462909
2025-09-21,10975,4.219503719301043,463,437739.3034541616,24,46326.811746998144,False,normal,0.8588440724874706,False,1,False,0.1435110480962059
2025-09-22,11747,4.5829670314648325,538,494890.2747741228,31,42086.20671194209,False,normal,0.9880739195131559,False,1,False,0.12317438743914899
2025-09-23,10752,3.607637379599814,387,378297.1349322508,24,32805.914208617854,False,normal,2.492259827243974,False,-1,True,-0.011233849960496589
2025-09-24,13632,4.735342611811215,645,737760.6247854354,27,44328.60418906848,False,normal,2.955180885278286,False,-1,True,-0.005678244485933237
2025-09-25,10569,4.144697235497354,438,460455.133858796,15,52113.7406804997,False,normal,1.4982834802174902,False,1,False,0.08084440004104076
2025-09-26,11559,4.050591625518403,468,446615.05862253206,30,49631.07701120796,False,normal,0.9851663303095101,False,1,False,0.14275358371473085
2025-09-27,12130,3.8457634686589417,466,487345.88608895754,20,49826.987422955855,False,normal,1.0256571117861872,False,1,False,0.13488098846199847
2025-09-28,13441,3.620800164846981,486,540406.9393744639,19,51180.65360903109,False,normal,1.3266078914454817,False,1,False,0.07013102489574141
2025-09-29,10564,4.4881097043866705,474,509062.10925605224,29,45443.28795480719,False,normal,1.0678225498033058,False,1,False,0.12339470813995207
2025-09-30,13163,4.2256612885159415,556,558652.3588540494,21,45986.57853702798,False,normal,0.8894233463935166,False,1,False,0.12511731347039878
2025-10-01,12010,3.7485136850906313,450,426710.27600259933,24,41911.74052282825,False,normal,1.019367876664463,False,1,False,0.13316452483939129
2025-10-02,11018,3.7467224297777344,412,435013.44041670393,26,43419.63571986475,False,normal,1.4084576547096694,False,1,False,0.11227843495353212
2025-10-03,12462,4.082475355248455,508,523991.2460635399,17,48078.855748855705,False,normal,0.8103318662103715,False,1,False,0.13520785048969336
2025-10-04,12199,4.784157533851288,583,624751.8117820935,30,51019.42218584408,False,normal,1.5185548770676467,False,1,False,0.07183247199785753
2025-10-05,11399,4.109143027022738,468,491780.8322549729,20,44302.768621595,False,normal,0.530951074805977,False,1,False,0.14798421424479097
2025-10-06,12069,3.673899966408663,443,480196.1482309173,22,42749.05367574294,False,normal,1.1988658654990048,False,1,False,0.12942131382016536
2025-10-07,11614,4.11398992756992,477,456575.4243268487,26,45002.639794282986,False,normal,0.6193896403919728,False,1,False,0.15960644588152018
2025-10-08,12113,4.104546750588316,497,549379.5880496209,30,48006.033744645574,False,normal,0.6493022421813236,False,1,False,0.14287117505640778
2025-10-09,12662,3.25608967497045,412,418512.8829706615,33,37780.72591933229,False,normal,2.203990772182645,False,1,False,0.017901744377828543
2025-10-10,13586,4.180996796718766,568,662299.8540520921,19,33519.09523431381,False,normal,2.3448595088682036,False,1,False,0.008222485736220309
2025-10-11,10762,4.119172914426963,443,418575.1837269057,30,42247.31575254208,False,normal,1.102468194296663,False,1,False,0.12901241802598817
2025-10-12,14133,4.443672227684696,628,715214.8214710221,19,38896.43787042921,False,normal,2.668567066792024,False,-1,True,-0.03076269351658767
2025-10-13,10047,4.847134633230871,486,493694.7712610277,20,42459.29901176345,False,normal,1.6235810899084466,False,1,False,0.05871730051499602
2025-10-14,11848,4.594297760341715,544,515650.2884826992,27,44261.09840591264,False,normal,1.0153322184072087,False,1,False,0.13742580943958738
2025-10-15,12588,4.105888958305809,516,496025.1927702376,24,42733.75795488493,False,normal,0.4403721910626291,False,1,False,0.15222199127910385
2025-10-16,12280,3.812715931940416,468,456006.19678120466,30,52262.33767235373,False,normal,1.5289955198256546,False,1,False,0.1088578436723463
2025-10-17,11377,5.100675931137451,580,599681.299913049,39,46633.7238230116,False,normal,2.233524594463043,False,-1,True,-0.022747682667323965
2025-10-18,11791,4.220726451905071,497,517787.9390042915,27,46502.37179805414,False,normal,0.3385252561547816,False,1,False,0.15449078992451193
2025-10-19,11506,4.204875252169531,483,460832.2318478133,32,48111.03572021701,False,normal,0.6710040599129595,False,1,False,0.13807175069299638
2025-10-20,11410,4.191556219511499,478,477068.68039194,19,39305.834411096155,False,normal,1.148855736638157,False,1,False,0.13675740686055465
2025-10-21,12849,4.269329666268749,548,641917.1325215441,26,50195.55893710134,False,normal,1.7367692406929245,False,1,False,0.10291604184882058
2025-10-22,12357,4.149473855826621,512,582760.1682473251,20,44621.1785673227,False,normal,0.9847355613318516,False,1,False,0.12894792075242645
2025-10-23,11307,3.9992182975919177,452,467777.46389541304,30,48352.40308620606,False,normal,0.7701573766254511,False,1,False,0.14040602577356454
2025-10-24,12899,4.008599370565863,517,518571.8238570368,28,39640.71383479922,False,normal,1.0796428273026104,False,1,False,0.12482638789212258
2025-10-25,12307,1.2565609066273202,154,181980.8517312773,125,37231.20616991968,True,checkout_incident,9.247376624347828,True,-1,True,-0.26941116086344474
2025-10-26,12812,4.0098013301031825,513,538178.7776008564,24,49089.44829012514,False,normal,0.8732224576424531,False,1,False,0.1447900421198337
2025-10-27,12629,3.950503976062993,498,457251.9442024955,25,46882.047630487585,False,normal,0.6107893726553594,False,1,False,0.14682615671017762
2025-10-28,11171,4.237250579692164,473,463260.8718239006,22,40489.742228212446,False,normal,0.9041655627791283,False,1,False,0.13765069481878223
2025-10-29,11439,4.110757973902701,470,407261.23882220266,28,40651.68459362653,False,normal,1.2462968663585312,False,1,False,0.12737043973744233
2025-10-30,12747,4.726397546003941,602,621226.5855846702,17,50627.173922073845,False,normal,1.6234686661903677,False,1,False,0.04329288076947352
2025-10-31,12610,3.272160567062446,412,433331.57817260234,19,39052.94053566336,False,normal,2.1653290775204903,False,1,False,0.039647314221266494
2025-11-01,11979,4.582027398172862,548,526817.1054927955,24,53213.36476627982,False,normal,1.7255538849222198,False,1,False,0.11036380673201496
2025-11-02,12117,4.6361298173741705,561,631640.5259364566,27,40496.89632676066,False,normal,1.6061277455393665,False,1,False,0.09193115560770715
2025-11-03,13277,3.474313418657148,461,415793.76234847365,23,48191.959628041914,False,normal,1.6790105969595461,False,1,False,0.07576624682432487
2025-11-04,11408,4.080059342071878,465,410525.2544561947,27,43356.90762125508,False,normal,1.204803025069707,False,1,False,0.1435755379732585
2025-11-05,12547,4.069995696901473,510,519157.63419724687,28,48015.93715541172,False,normal,0.6513490800069808,False,1,False,0.14975642639582115
2025-11-06,11797,3.707370906848763,437,473606.55665932095,28,42279.42998942904,False,normal,1.118344929141351,False,1,False,0.1261063815354232
2025-11-07,11782,3.927764159343194,462,524237.9674762828,21,44186.035469638526,False,normal,0.6105823071043965,False,1,False,0.13866795583292518
2025-11-08,13098,3.81129845408696,499,480681.3402262719,21,45204.59587697861,False,normal,0.8683267549597788,False,1,False,0.1266561924472575
2025-11-09,12825,4.813294655198268,617,670243.6859381688,28,39989.06272109264,False,normal,2.0968709201972255,False,1,False,0.04257496972135416
2025-11-10,12813,4.527487437601612,580,578213.2070151672,22,48704.12172710063,False,normal,1.2724035132440477,False,1,False,0.12041493512550772
2025-11-11,13305,4.645044283247956,618,609465.3062909258,30,42433.93216764207,False,normal,1.878788777424055,False,1,False,0.07254320860699931
2025-11-12,12021,4.4525852224151325,535,572820.6453244296,28,43857.000423299905,False,normal,0.8583792466273052,False,1,False,0.14175861258375994
2025-11-13,12681,3.80483188007397,482,507153.5701916215,18,40028.25312695744,False,normal,0.9995461716302334,False,1,False,0.1125349821236612
2025-11-14,11689,4.016417906802079,469,409853.76626995095,24,32188.331706023448,False,normal,2.61990183428824,False,1,False,0.06132513707652476
2025-11-15,12324,4.3712810964297715,538,601550.2966522025,26,44044.86118699916,False,normal,1.2236053135808738,False,1,False,0.1323507841407131
2025-11-16,11869,3.7722552668878193,447,496352.0668243129,43,57063.07710806458,False,normal,2.52121277710946,False,1,False,0.0081885118792826
2025-11-17,12096,4.449549450560336,538,511075.7813270298,24,48923.02143949012,False,normal,0.8388253412217803,False,1,False,0.14371079884642962
2025-11-18,12595,4.115886110644653,518,534402.0984256463,22,44903.698101328024,False,normal,0.3764159040438434,False,1,False,0.14912062533073883
2025-11-19,11181,4.068812717357641,454,471943.1763657891,22,43685.54585395866,False,normal,0.7382423627212402,False,1,False,0.150009150543293
2025-11-20,14092,4.448835988871222,626,639054.5421924612,28,45112.32946406023,False,normal,2.0064488330408987,False,1,False,0.055466468736702856
2025-11-21,10993,4.355492159020114,478,456956.3309169511,30,47735.59557587605,False,normal,0.7627618424175712,False,1,False,0.12928323254508206
2025-11-22,10785,4.073661841963323,439,415412.5873180156,32,39095.93592345578,False,normal,1.1922375748952705,False,1,False,0.10742896296271015
2025-11-23,13158,4.605765431177487,606,604761.1386383347,28,50571.60847334437,False,normal,1.6872986939987895,False,1,False,0.08145858323770805
2025-11-24,12791,3.821627835340036,488,533783.3409118856,17,48576.90657720622,False,normal,0.8434773949012716,False,1,False,0.11206554188586226
2025-11-25,12624,4.415577462430493,557,581222.8228887279,22,48590.928628539674,False,normal,0.9651920384236217,False,1,False,0.13194990239979998
2025-11-26,12628,4.407585440288934,556,539515.07450881,22,47192.37869404864,False,normal,0.8894233463935166,False,1,False,0.14165689885513877
2025-11-27,11987,4.091658746240103,490,520250.5894574152,29,45098.08328846995,False,normal,0.3071912994072062,False,1,False,0.15203808217412101
2025-11-28,11102,4.314146557784741,478,369071.7301871059,27,48364.3061798341,False,normal,1.731781492626948,False,1,False,0.09967516566007917
2025-11-29,12075,3.762110248265144,454,495723.1702375148,32,47959.07066870689,False,normal,0.9866586673126366,False,1,False,0.1221782536057972
2025-11-30,11322,4.5234094567224155,512,440741.32362124906,16,43229.79644529488,False,normal,0.9034587966785029,False,1,False,0.10727612433032258
2025-12-01,12975,4.135284252244954,536,520458.5324326337,30,42131.9911355155,False,normal,0.646632847648923,False,1,False,0.1284980939663381
2025-12-02,11852,4.017046942818336,476,433362.97041263647,31,45509.28147630993,False,normal,0.9144782633170008,False,1,False,0.14304656222456985
2025-12-03,11174,4.567153229042911,510,457176.99579058704,26,52745.100757475935,False,normal,1.6287730375710843,False,1,False,0.09728278413312197
2025-12-04,11678,3.9534797083100344,461,503811.2919185198,32,38804.4646217305,False,normal,1.252478889685973,False,1,False,0.11307189706934706
2025-12-05,12412,3.7070385462727544,460,442788.5957917224,25,37662.3736712378,False,normal,1.488526349799526,False,1,False,0.11558282712582435
2025-12-06,11436,3.655179789266634,418,429587.0898050751,22,45823.80420618258,False,normal,1.3127126129970368,False,1,False,0.09900065393713531
2025-12-07,11177,4.412103482970974,493,491149.452369005,29,45254.43850928009,False,normal,0.6319199539351116,False,1,False,0.14193684092440112
2025-12-08,12243,3.751849726626302,459,476516.939175633,32,45866.70832185204,False,normal,1.0113423720133183,False,1,False,0.12412459033261075
2025-12-09,12244,4.814177963694528,589,592619.8475067592,27,46219.7659895425,False,normal,1.544297333449759,False,1,False,0.10226505906469574
2025-12-10,11493,3.4713247072406976,398,357149.5275818359,26,43883.98872682598,False,normal,1.8833426486350282,False,1,False,0.044287904959274205
2025-12-11,11528,4.793759728901514,552,595995.1427467858,21,52449.31719301041,False,normal,1.567640463930341,False,1,False,0.07806294568162336
2025-12-12,12232,4.2738561135209165,522,501380.7250871836,17,36995.48010761742,False,normal,1.6263599713607138,False,1,False,0.0982204874811084
2025-12-13,10551,4.166150410845363,439,384332.8437190695,25,40857.51487609877,False,normal,1.5377743879454229,False,1,False,0.10327635654656486
2025-12-14,10592,4.009278319616868,424,409478.3337400363,36,44483.726199254765,False,normal,1.2181120183189609,False,1,False,0.0937341289861186
2025-12-15,11281,4.339697640023225,489,547709.7230096143,29,36784.05594422916,False,normal,1.6700571364182788,False,1,False,0.09684642278339411
2025-12-16,11786,4.1868278541513035,493,526532.7455089561,27,44120.72797783965,False,normal,0.2699437169275892,False,1,False,0.15348219404887775
2025-12-17,12310,4.586155658705783,564,548268.8156955173,21,53307.35082864009,False,normal,1.74497893272305,False,1,False,0.098288968658652
2025-12-18,13475,4.239979677031714,571,555045.9080667342,25,45104.43244147981,False,normal,1.1287859506750986,False,1,False,0.12254981893527594
2025-12-19,12857,4.252605616511658,546,531950.9809628247,19,46153.50452859342,False,normal,0.729848276872462,False,1,False,0.13073346324615615
2025-12-20,11840,4.072735725725151,482,562079.4022461061,25,38699.1761741371,False,normal,1.274239915480809,False,1,False,0.1287341121908822
2025-12-21,11980,4.180069031697626,500,515277.41808926215,27,41918.19295980261,False,normal,0.6089332374168224,False,1,False,0.1511505874128259
2025-12-22,10997,4.307730619112221,473,489272.7759297101,20,43124.018098380315,False,normal,0.7599174535375177,False,1,False,0.14104482973192228
2025-12-23,11981,3.601441062570182,431,466524.1734950179,20,43411.42451621883,False,normal,1.3731800230281341,False,1,False,0.11464304068860853
2025-12-24,11711,3.7281351022630007,436,444328.9658668448,18,51408.21897501884,False,normal,1.3524661908309528,False,1,False,0.09974888750230088
2025-12-25,12322,4.460142432907951,549,537622.8689555547,30,47788.455303625626,False,normal,0.7777207977287784,False,1,False,0.13703844406741478
2025-12-26,11172,4.25980290334478,475,467538.7057347708,25,39442.71021531484,False,normal,1.1205662331420636,False,1,False,0.13622800932344775
2025-12-27,12519,4.135605832276562,517,514038.57191063435,34,46232.523892160025,False,normal,0.7728259517478635,False,1,False,0.13190620983873252
2025-12-28,13532,4.2064518765728875,569,567305.6437940721,17,47491.10874248393,False,normal,1.0968709367708875,False,1,False,0.0930631112823026
2025-12-29,11891,4.321653596876585,513,542861.9164708616,18,50700.74519260633,False,normal,1.206245446009046,False,1,False,0.1271188678564431
2025-12-30,12401,4.011084111891724,497,499065.3684196982,25,52902.70343284187,False,normal,1.6613463726554576,False,1,False,0.13106394710781116
2025-12-31,12690,3.927593346109191,498,527188.3806762686,25,39924.52904086066,False,normal,1.0209838750505975,False,1,False,0.1350086996422591
